id,session,datetime,value
114,3,2025-09-16 14:27:15.13296,f
115,3,2025-09-16 14:27:18.622152,t
116,3,2025-09-16 14:27:19.757945,f
117,3,2025-09-16 14:27:23.013445,t
118,3,2025-09-16 14:27:24.095213,f
119,3,2025-09-16 14:27:29.84153,t
120,3,2025-09-16 14:27:30.945323,f
121,3,2025-09-16 14:27:35.035783,t
122,3,2025-09-16 14:27:36.120857,f
123,3,2025-09-16 14:27:39.917218,t
124,3,2025-09-16 14:27:41.06632,f
125,3,2025-09-16 14:27:44.278544,t
126,3,2025-09-16 14:27:45.361355,f
127,3,2025-09-16 14:27:50.482918,t
128,3,2025-09-16 14:27:51.560765,f
129,3,2025-09-16 14:27:55.076174,t
130,3,2025-09-16 14:27:55.968685,f
131,3,2025-09-16 14:28:00.458508,t
132,3,2025-09-16 14:28:01.638724,f
133,3,2025-09-16 14:28:05.126674,t
134,3,2025-09-16 14:28:06.220254,f
135,3,2025-09-16 14:28:10.10676,t
136,3,2025-09-16 14:28:11.307203,f
137,3,2025-09-16 14:28:14.717159,t
138,3,2025-09-16 14:28:15.831999,f
139,3,2025-09-16 14:28:21.444316,t
140,3,2025-09-16 14:28:22.543181,f
141,3,2025-09-16 14:28:25.845416,t
142,3,2025-09-16 14:28:26.934007,f
143,3,2025-09-16 14:28:30.134835,t
144,3,2025-09-16 14:28:31.216847,f
145,3,2025-09-16 14:28:34.425159,t
146,3,2025-09-16 14:28:35.610093,f
147,3,2025-09-16 14:28:38.79941,t
148,3,2025-09-16 14:28:39.98634,f
149,3,2025-09-16 14:28:45.391948,t
150,3,2025-09-16 14:28:46.482463,f
151,3,2025-09-16 14:28:50.393815,t
152,3,2025-09-16 14:28:51.469041,f
153,3,2025-09-16 14:28:55.889719,t
154,3,2025-09-16 14:28:56.379718,f
155,3,2025-09-16 14:29:00.785104,t
156,3,2025-09-16 14:29:01.904396,f
157,3,2025-09-16 14:29:05.706149,t
158,3,2025-09-16 14:29:06.789216,f
159,3,2025-09-16 14:29:10.786362,t
160,3,2025-09-16 14:29:11.877418,f
161,3,2025-09-16 14:29:15.074,t
162,3,2025-09-16 14:29:16.15439,f
163,4,2025-09-17 10:06:44.897693,t
164,4,2025-09-17 10:06:46.074554,f
165,4,2025-09-17 10:06:49.576039,t
166,4,2025-09-17 10:06:50.689827,f
167,4,2025-09-17 10:06:54.735772,t
168,4,2025-09-17 10:06:55.707697,f
169,4,2025-09-17 10:06:59.804671,t
170,4,2025-09-17 10:07:00.884483,f
171,4,2025-09-17 10:07:13.589361,t
172,4,2025-09-17 10:07:14.765786,f
173,4,2025-09-17 10:07:18.757922,t
174,4,2025-09-17 10:07:19.841356,f
175,4,2025-09-17 10:07:23.725821,t
176,4,2025-09-17 10:07:24.854722,f
177,4,2025-09-17 10:07:28.74857,t
178,4,2025-09-17 10:07:29.840298,f
179,4,2025-09-17 10:07:33.817883,t
180,4,2025-09-17 10:07:34.897974,f
181,4,2025-09-17 10:07:38.689434,t
182,4,2025-09-17 10:07:39.884926,f
183,4,2025-09-17 10:07:43.40177,t
184,4,2025-09-17 10:07:44.457709,f
185,4,2025-09-17 10:07:49.649598,t
186,4,2025-09-17 10:07:50.724286,f
187,4,2025-09-17 10:07:54.316716,t
188,4,2025-09-17 10:07:55.500472,f
189,4,2025-09-17 10:08:20.422212,t
190,4,2025-09-17 10:08:21.521726,f
191,4,2025-09-17 10:08:25.317424,t
192,4,2025-09-17 10:08:26.401627,f
193,4,2025-09-17 10:08:29.924643,t
194,4,2025-09-17 10:08:30.718278,f
195,4,2025-09-17 10:08:33.978602,t
196,4,2025-09-17 10:08:35.151161,f
197,4,2025-09-17 10:08:38.318941,t
198,4,2025-09-17 10:08:39.405609,f
199,4,2025-09-17 10:08:45.682496,t
200,4,2025-09-17 10:08:46.774273,f
201,4,2025-09-17 10:08:51.756032,t
202,4,2025-09-17 10:08:52.998323,f
203,5,2025-09-17 10:26:33.006116,t
204,5,2025-09-17 10:26:33.731513,f
205,5,2025-09-17 10:26:45.918566,t
206,5,2025-09-17 10:26:47.002416,f
207,6,2025-09-17 12:00:47.557379,t
208,6,2025-09-17 12:00:48.039867,f
209,6,2025-09-17 12:00:51.433711,t
210,6,2025-09-17 12:00:52.796699,f
211,6,2025-09-17 12:00:56.216884,t
212,6,2025-09-17 12:10:22.91049,t
213,6,2025-09-17 12:10:23.387133,f
214,6,2025-09-17 12:10:26.366958,t
215,6,2025-09-17 12:10:27.451415,f
216,6,2025-09-17 12:10:32.42913,t
217,6,2025-09-17 12:10:33.616941,f
218,6,2025-09-17 12:10:38.19329,t
219,6,2025-09-17 12:10:39.605699,f
220,6,2025-09-17 12:10:44.670228,t
221,6,2025-09-17 12:10:45.391814,f
222,6,2025-09-17 12:10:48.486592,t
223,6,2025-09-17 12:10:49.623265,f
224,6,2025-09-17 12:10:53.92655,t
225,6,2025-09-17 12:10:55.017157,f
226,6,2025-09-17 12:10:58.698306,t
227,6,2025-09-17 12:10:59.762299,f
228,6,2025-09-17 12:11:03.039406,t
229,6,2025-09-17 12:11:04.146898,f
230,6,2025-09-17 12:11:11.066376,t
231,6,2025-09-17 12:11:12.167365,f
232,6,2025-09-17 12:11:16.37893,t
233,6,2025-09-17 12:11:17.17064,f
234,6,2025-09-17 12:11:21.093381,t
235,6,2025-09-17 12:11:22.435179,f
236,6,2025-09-17 12:12:41.619599,f
237,6,2025-09-17 12:12:45.177788,t
238,6,2025-09-17 12:12:46.063684,f
239,6,2025-09-17 12:12:49.375764,t
240,6,2025-09-17 12:12:50.362593,f
241,6,2025-09-17 12:12:53.951016,t
242,6,2025-09-17 12:12:55.948519,f
243,6,2025-09-17 12:13:11.403771,t
244,6,2025-09-17 12:13:11.915351,f
245,6,2025-09-17 12:13:14.734665,t
246,6,2025-09-17 12:13:15.733919,f
247,6,2025-09-17 12:13:19.610225,t
248,6,2025-09-17 12:13:20.915293,f
249,6,2025-09-17 12:13:24.095988,t
250,6,2025-09-17 12:13:25.677571,f
251,6,2025-09-17 12:13:28.50725,t
252,6,2025-09-17 12:13:29.93233,f
253,6,2025-09-17 12:13:32.931793,t
254,6,2025-09-17 12:13:34.083688,f
255,6,2025-09-17 12:13:37.259647,t
256,6,2025-09-17 12:13:38.468037,f
257,6,2025-09-17 12:13:42.238675,t
258,6,2025-09-17 12:13:42.82761,f
259,6,2025-09-17 12:13:46.115757,t
260,6,2025-09-17 12:13:47.627057,f
261,6,2025-09-17 12:13:50.51911,t
262,6,2025-09-17 12:13:51.587074,f
263,6,2025-09-17 12:13:54.875787,t
264,6,2025-09-17 12:13:55.951169,f
265,6,2025-09-17 12:14:00.279524,t
266,6,2025-09-17 12:14:01.347691,f
267,6,2025-09-17 12:14:04.526952,t
268,6,2025-09-17 12:14:05.675678,f
269,6,2025-09-17 12:14:09.651559,t
270,6,2025-09-17 12:14:10.744423,f
271,6,2025-09-17 12:14:14.518481,t
272,6,2025-09-17 12:14:15.627232,f
273,6,2025-09-17 12:14:20.499009,t
274,6,2025-09-17 12:14:21.688236,f
275,6,2025-09-17 12:14:25.128412,t
276,6,2025-09-17 12:14:26.24886,f
277,6,2025-09-17 12:14:29.347745,t
278,6,2025-09-17 12:14:30.455946,f
279,6,2025-09-17 12:14:34.220305,t
280,6,2025-09-17 12:14:35.284538,f
281,6,2025-09-17 12:14:38.964127,t
282,6,2025-09-17 12:14:40.056559,f
283,6,2025-09-17 12:14:43.940636,t
284,6,2025-09-17 12:14:45.011001,f
285,6,2025-09-17 12:14:48.785447,t
286,7,2025-09-17 13:16:46.645791,t
287,7,2025-09-17 13:16:47.110473,f
288,7,2025-09-17 13:16:51.214773,t
289,7,2025-09-17 13:16:52.097906,f
290,7,2025-09-17 13:16:55.692074,t
291,7,2025-09-17 13:16:56.753114,f
292,7,2025-09-17 13:17:01.330442,t
293,7,2025-09-17 13:17:02.506454,f
294,7,2025-09-17 13:17:05.884797,t
295,7,2025-09-17 13:17:06.971202,f
296,7,2025-09-17 13:17:10.274125,t
297,7,2025-09-17 13:17:11.350032,f
298,7,2025-09-17 13:17:14.934733,t
299,7,2025-09-17 13:17:16.244881,f
300,7,2025-09-17 13:17:19.25314,t
301,7,2025-09-17 13:17:20.405809,f
302,7,2025-09-17 13:17:23.778896,t
303,7,2025-09-17 13:17:24.853238,f
304,7,2025-09-17 13:17:28.92656,t
305,7,2025-09-17 13:17:30.082248,f
306,7,2025-09-17 13:17:34.651371,t
307,7,2025-09-17 13:17:35.714277,f
308,7,2025-09-17 13:17:41.293555,t
309,7,2025-09-17 13:17:42.362562,f
310,7,2025-09-17 13:18:02.494246,t
311,7,2025-09-17 13:18:03.354803,f
312,7,2025-09-17 13:18:08.02648,t
313,7,2025-09-17 13:18:09.1144,f
314,7,2025-09-17 13:18:13.085832,t
315,7,2025-09-17 13:18:14.15428,f
316,7,2025-09-17 13:18:17.825986,t
317,7,2025-09-17 13:18:18.91484,f
318,7,2025-09-17 13:18:23.885867,t
319,7,2025-09-17 13:18:24.945919,f
320,7,2025-09-17 13:18:30.805382,t
321,7,2025-09-17 13:18:31.870009,f
322,7,2025-09-17 13:18:36.347152,t
323,7,2025-09-17 13:18:37.517269,f
324,7,2025-09-17 13:18:41.993853,t
325,7,2025-09-17 13:18:43.090853,f
326,7,2025-09-17 13:18:46.780302,t
327,7,2025-09-17 13:18:47.938509,f
328,7,2025-09-17 13:18:51.323413,t
329,7,2025-09-17 13:18:52.492064,f
330,7,2025-09-17 13:18:56.068232,t
331,7,2025-09-17 13:18:57.153899,f
332,7,2025-09-17 13:19:01.100358,t
333,7,2025-09-17 13:19:02.354669,f
334,7,2025-09-17 13:19:05.983168,t
335,7,2025-09-17 13:19:06.840354,f
336,7,2025-09-17 13:19:10.323464,t
337,7,2025-09-17 13:19:11.397947,f
338,7,2025-09-17 13:19:14.883859,t
339,7,2025-09-17 13:19:16.098693,f
340,7,2025-09-17 13:19:20.480805,t
341,7,2025-09-17 13:19:21.661541,f
342,7,2025-09-17 13:19:25.939581,t
343,7,2025-09-17 13:19:27.123657,f
344,7,2025-09-17 13:19:30.803516,t
345,7,2025-09-17 13:19:31.864634,f
346,7,2025-09-17 13:19:37.745961,t
347,7,2025-09-17 13:19:38.899035,f
348,7,2025-09-17 13:19:42.277521,t
349,7,2025-09-17 13:19:43.349409,f
350,7,2025-09-17 13:19:47.325134,t
351,7,2025-09-17 13:19:48.403768,f
352,7,2025-09-17 13:19:51.856563,t
353,7,2025-09-17 13:19:53.027906,f
354,7,2025-09-17 13:19:56.317693,t
355,7,2025-09-17 13:19:57.405252,f
356,7,2025-09-17 13:20:00.688339,t
357,7,2025-09-17 13:20:01.996162,f
358,7,2025-09-17 13:20:06.595509,t
359,7,2025-09-17 13:20:07.681761,f
360,7,2025-09-17 13:20:11.275458,t
361,7,2025-09-17 13:20:12.619336,f
362,7,2025-09-17 13:20:15.597902,t
363,7,2025-09-17 13:20:16.7654,f
364,7,2025-09-17 13:20:21.335194,t
365,7,2025-09-17 13:20:22.432446,f
366,7,2025-09-17 13:20:26.509102,t
367,7,2025-09-17 13:20:27.691383,f
368,7,2025-09-17 13:20:31.049286,t
369,7,2025-09-17 13:20:32.21289,f
370,7,2025-09-17 13:20:38.3961,t
371,7,2025-09-17 13:20:39.604844,f
372,7,2025-09-17 13:20:43.988927,t
373,7,2025-09-17 13:20:45.156196,f
374,7,2025-09-17 13:20:49.735399,t
375,7,2025-09-17 13:20:50.903797,f
376,7,2025-09-17 13:20:54.266102,t
377,7,2025-09-17 13:20:56.378269,f
378,7,2025-09-17 13:21:00.272297,t
379,7,2025-09-17 13:21:01.337182,f
380,7,2025-09-17 13:21:04.62254,t
381,7,2025-09-17 13:21:05.921992,f
382,7,2025-09-17 13:21:09.590007,t
383,7,2025-09-17 13:21:10.651422,f
384,7,2025-09-17 13:21:15.517877,t
385,7,2025-09-17 13:21:16.606622,f
386,7,2025-09-17 13:21:20.102767,t
387,7,2025-09-17 13:21:21.100589,f
388,7,2025-09-17 13:21:24.883469,t
389,7,2025-09-17 13:21:26.058789,f
390,7,2025-09-17 13:21:29.243672,t
391,7,2025-09-17 13:21:30.319242,f
392,7,2025-09-17 13:21:33.598308,t
393,7,2025-09-17 13:21:34.683737,f
394,7,2025-09-17 13:21:38.886323,t
395,7,2025-09-17 13:21:39.971309,f
396,7,2025-09-17 13:21:43.854488,t
397,7,2025-09-17 13:21:45.017458,f
398,7,2025-09-17 13:21:48.295878,t
399,7,2025-09-17 13:21:49.375956,f
400,7,2025-09-17 13:21:53.853838,t
401,7,2025-09-17 13:21:54.92197,f
402,7,2025-09-17 13:21:58.191944,t
403,7,2025-09-17 13:21:59.264559,f
404,7,2025-09-17 13:22:02.538732,t
405,7,2025-09-17 13:22:03.846309,f
406,7,2025-09-17 13:22:11.726815,t
407,7,2025-09-17 13:22:12.895827,f
408,7,2025-09-17 13:22:16.470912,t
409,7,2025-09-17 13:22:17.534793,f
410,7,2025-09-17 13:22:21.21903,t
411,7,2025-09-17 13:22:22.619707,f
412,7,2025-09-17 13:22:26.794577,t
413,7,2025-09-17 13:22:27.866501,f
414,7,2025-09-17 13:22:31.439229,t
415,7,2025-09-17 13:22:32.619745,f
416,7,2025-09-17 13:22:38.7987,t
417,7,2025-09-17 13:22:39.978892,f
418,7,2025-09-17 13:22:45.483051,t
419,7,2025-09-17 13:22:47.564086,f
420,7,2025-09-17 13:22:49.737793,t
421,7,2025-09-17 13:22:50.940872,f
422,7,2025-09-17 13:22:54.306615,t
423,7,2025-09-17 13:22:55.47225,f
424,7,2025-09-17 13:22:59.25217,t
425,7,2025-09-17 13:23:00.663899,f
426,7,2025-09-17 13:23:05.095483,t
427,7,2025-09-17 13:23:05.989681,f
428,7,2025-09-17 13:23:09.394968,t
429,7,2025-09-17 13:23:10.60653,f
430,7,2025-09-17 13:23:14.504872,t
431,7,2025-09-17 13:23:15.691753,f
432,7,2025-09-17 13:23:19.370534,t
433,7,2025-09-17 13:23:20.441232,f
434,7,2025-09-17 13:23:23.709039,t
435,7,2025-09-17 13:23:24.828867,f
436,7,2025-09-17 13:23:29.296708,t
437,7,2025-09-17 13:23:30.371918,f
438,7,2025-09-17 13:23:34.461036,t
439,7,2025-09-17 13:23:35.544344,f
440,7,2025-09-17 13:23:39.844756,t
441,7,2025-09-17 13:23:40.982596,f
442,7,2025-09-17 13:23:44.759748,t
443,7,2025-09-17 13:23:45.941141,f
444,7,2025-09-17 13:23:50.709136,t
445,7,2025-09-17 13:23:51.875732,f
446,7,2025-09-17 13:23:55.253926,t
447,7,2025-09-17 13:23:56.325267,f
448,7,2025-09-17 13:24:00.553234,t
449,7,2025-09-17 13:24:01.725257,f
450,7,2025-09-17 13:24:05.185153,t
451,7,2025-09-17 13:24:06.364791,f
452,7,2025-09-17 13:24:10.239876,t
453,7,2025-09-17 13:24:11.299939,f
454,7,2025-09-17 13:24:14.600703,t
455,7,2025-09-17 13:24:15.676029,f
456,7,2025-09-17 13:24:19.066624,t
457,7,2025-09-17 13:24:20.394574,f
458,7,2025-09-17 13:24:23.571804,t
459,7,2025-09-17 13:24:24.642124,f
460,7,2025-09-17 13:24:28.721229,t
461,7,2025-09-17 13:24:29.78423,f
462,7,2025-09-17 13:24:34.371324,t
463,7,2025-09-17 13:24:35.544918,f
464,7,2025-09-17 13:24:40.253083,t
465,7,2025-09-17 13:24:41.32125,f
466,7,2025-09-17 13:24:44.606639,t
467,7,2025-09-17 13:24:45.689772,f
468,7,2025-09-17 13:24:48.97631,t
469,7,2025-09-17 13:24:50.041245,f
470,7,2025-09-17 13:24:54.567209,t
471,7,2025-09-17 13:24:55.429546,f
472,7,2025-09-17 13:24:58.801666,t
473,7,2025-09-17 13:24:59.96986,f
474,7,2025-09-17 13:25:03.641452,t
475,7,2025-09-17 13:25:04.724455,f
476,7,2025-09-17 13:25:08.21755,t
477,7,2025-09-17 13:25:09.281184,f
478,7,2025-09-17 13:25:12.566353,t
479,7,2025-09-17 13:25:13.641754,f
480,7,2025-09-17 13:25:17.51412,t
481,7,2025-09-17 13:25:18.577907,f
482,7,2025-09-17 13:25:22.25007,t
483,7,2025-09-17 13:25:23.433803,f
484,7,2025-09-17 13:25:26.621821,t
485,7,2025-09-17 13:25:27.70599,f
486,7,2025-09-17 13:25:32.284127,t
487,7,2025-09-17 13:25:33.33365,f
488,7,2025-09-17 13:25:36.710342,t
489,7,2025-09-17 13:25:38.114023,f
490,7,2025-09-17 13:25:42.170744,t
491,7,2025-09-17 13:25:44.364157,f
492,7,2025-09-17 13:25:46.630014,t
493,7,2025-09-17 13:25:47.770644,f
494,7,2025-09-17 13:25:51.145154,t
495,7,2025-09-17 13:25:52.43697,f
496,7,2025-09-17 13:25:55.710499,t
497,7,2025-09-17 13:25:56.898185,f
498,7,2025-09-17 13:26:00.384427,t
499,7,2025-09-17 13:26:01.513516,f
500,7,2025-09-17 13:26:05.081341,t
501,7,2025-09-17 13:26:06.253446,f
502,7,2025-09-17 13:26:09.728421,t
503,7,2025-09-17 13:26:10.94171,f
504,7,2025-09-17 13:26:16.332856,t
505,7,2025-09-17 13:26:18.42537,f
506,7,2025-09-17 13:26:22.310531,t
507,7,2025-09-17 13:26:23.467866,f
508,7,2025-09-17 13:26:27.943069,t
509,7,2025-09-17 13:26:29.022892,f
510,8,2025-09-17 13:30:30.463306,t
511,8,2025-09-17 13:30:31.536602,f
512,8,2025-09-17 13:30:34.997359,t
513,8,2025-09-17 13:30:36.150509,f
514,8,2025-09-17 13:30:39.9382,t
515,8,2025-09-17 13:30:41.245144,f
516,8,2025-09-17 13:30:44.523875,t
517,8,2025-09-17 13:30:45.68516,f
518,8,2025-09-17 13:30:49.049187,t
519,8,2025-09-17 13:30:50.156333,f
520,8,2025-09-17 13:30:54.226031,t
521,8,2025-09-17 13:30:55.327959,f
522,9,2025-09-17 13:31:10.773042,t
523,9,2025-09-17 13:31:11.680238,f
524,9,2025-09-17 13:31:17.447489,t
525,9,2025-09-17 13:31:18.611733,f
526,9,2025-09-17 13:31:21.983384,t
527,9,2025-09-17 13:31:23.143283,f
528,9,2025-09-17 13:31:27.812439,t
529,9,2025-09-17 13:31:28.898161,f
530,9,2025-09-17 13:31:36.673157,t
531,9,2025-09-17 13:31:37.832732,f
532,9,2025-09-17 13:31:44.521648,t
533,10,2025-09-17 13:32:37.721326,t
534,10,2025-09-17 13:32:38.89474,f
535,10,2025-09-17 13:32:42.17445,t
536,10,2025-09-17 13:32:43.236855,f
537,10,2025-09-17 13:32:46.8267,t
538,10,2025-09-17 13:32:48.011159,f
539,10,2025-09-17 13:32:52.394481,t
540,10,2025-09-17 13:32:53.542124,f
541,10,2025-09-17 13:32:57.121527,t
542,10,2025-09-17 13:32:58.201907,f
543,10,2025-09-17 13:33:09.402504,t
544,10,2025-09-17 13:33:10.566412,f
545,10,2025-09-17 13:33:13.945814,t
546,10,2025-09-17 13:33:15.10624,f
547,10,2025-09-17 13:33:20.394065,t
548,10,2025-09-17 13:33:20.878287,f
549,10,2025-09-17 13:33:25.546431,t
550,10,2025-09-17 13:33:26.754581,f
551,10,2025-09-17 13:33:30.551746,t
552,10,2025-09-17 13:33:31.722426,f
553,10,2025-09-17 13:33:35.090763,t
554,10,2025-09-17 13:33:36.162902,f
555,10,2025-09-17 13:33:55.299674,t
556,10,2025-09-17 13:33:56.386404,f
557,10,2025-09-17 13:34:01.865936,t
558,10,2025-09-17 13:34:02.923863,f
559,10,2025-09-17 13:34:06.419276,t
560,10,2025-09-17 13:34:07.502717,f
561,10,2025-09-17 13:34:17.199291,t
562,10,2025-09-17 13:34:18.350991,f
563,10,2025-09-17 13:34:49.129616,t
564,10,2025-09-17 13:34:50.201896,f
565,10,2025-09-17 13:34:55.087659,t
566,10,2025-09-17 13:34:56.149798,f
567,10,2025-09-17 13:35:05.025755,t
568,10,2025-09-17 13:35:06.094399,f
569,10,2025-09-17 13:35:19.799696,t
570,10,2025-09-17 13:35:20.99525,f
571,10,2025-09-17 13:35:31.579897,t
572,10,2025-09-17 13:35:32.646336,f
573,10,2025-09-17 13:35:44.428276,t
574,10,2025-09-17 13:35:45.499333,f
575,10,2025-09-17 13:36:23.128673,t
576,10,2025-09-17 13:36:24.302017,f
577,10,2025-09-17 13:36:27.720602,t
578,10,2025-09-17 13:36:28.783093,f
579,10,2025-09-17 13:36:32.565603,t
580,10,2025-09-17 13:36:33.73478,f
581,10,2025-09-17 13:36:40.349925,t
582,10,2025-09-17 13:36:41.505669,f
583,10,2025-09-17 13:36:46.574215,t
584,10,2025-09-17 13:36:47.729921,f
585,10,2025-09-17 13:36:51.018322,t
586,10,2025-09-17 13:36:52.222306,f
587,10,2025-09-17 13:36:55.912865,t
588,10,2025-09-17 13:36:56.993067,f
589,10,2025-09-17 13:37:01.077476,t
590,10,2025-09-17 13:37:02.144005,f
591,10,2025-09-17 13:37:05.627842,t
592,10,2025-09-17 13:37:06.80335,f
593,10,2025-09-17 13:37:10.911688,t
594,10,2025-09-17 13:37:11.986153,f
595,10,2025-09-17 13:37:15.67725,t
596,10,2025-09-17 13:37:16.848902,f
597,10,2025-09-17 13:37:21.419311,t
598,10,2025-09-17 13:37:22.574108,f
599,10,2025-09-17 13:37:28.953768,t
600,10,2025-09-17 13:37:30.020781,f
601,10,2025-09-17 13:37:34.206433,t
602,10,2025-09-17 13:37:35.27782,f
603,10,2025-09-17 13:37:39.451314,t
604,10,2025-09-17 13:37:40.54651,f
605,11,2025-09-17 13:50:30.601159,t
606,11,2025-09-17 13:50:31.067823,f
607,11,2025-09-17 13:50:34.346706,t
608,11,2025-09-17 13:50:35.427974,f
609,11,2025-09-17 13:50:39.318694,t
610,11,2025-09-17 13:50:40.394911,f
611,11,2025-09-17 13:50:44.575419,t
612,11,2025-09-17 13:50:45.638534,f
613,11,2025-09-17 13:50:49.317948,t
614,11,2025-09-17 13:50:50.40657,f
615,11,2025-09-17 13:50:56.819144,t
616,11,2025-09-17 13:50:57.985769,f
617,11,2025-09-17 13:51:02.170878,t
618,11,2025-09-17 13:51:03.35496,f
619,11,2025-09-17 13:51:06.631023,t
620,11,2025-09-17 13:51:07.691004,f
621,11,2025-09-17 13:51:12.370663,t
622,11,2025-09-17 13:51:13.450204,f
623,11,2025-09-17 13:51:19.019482,t
624,11,2025-09-17 13:51:19.486818,f
625,11,2025-09-17 13:51:24.36674,t
626,11,2025-09-17 13:51:25.531403,f
627,11,2025-09-17 13:51:29.610292,t
628,11,2025-09-17 13:51:30.679136,f
629,11,2025-09-17 13:51:34.24329,t
630,11,2025-09-17 13:51:35.471355,f
631,11,2025-09-17 13:51:41.563213,t
632,11,2025-09-17 13:51:42.747244,f
633,11,2025-09-17 13:51:47.2459,t
634,11,2025-09-17 13:51:48.43067,f
635,11,2025-09-17 13:51:53.315823,t
